iter	Passed	Remaining
418	2335	3238
419	2340	3232
420	2345	3225
421	2350	3219
422	2355	3213
423	2360	3206
424	2365	3200
425	2371	3195
426	2376	3189
427	2382	3183
428	2387	3177
429	2392	3171
430	2398	3166
431	2403	3160
432	2408	3154
433	2414	3148
434	2419	3142
435	2424	3135
436	2429	3129
437	2434	3123
438	2439	3117
439	2444	3110
440	2449	3105
441	2454	3098
442	2459	3092
443	2465	3087
444	2470	3080
445	2475	3074
446	2480	3068
447	2485	3062
448	2490	3056
449	2495	3050
450	2500	3044
451	2505	3037
452	2511	3032
453	2515	3025
454	2520	3019
455	2525	3012
456	2530	3006
457	2536	3001
458	2541	2995
459	2547	2990
460	2552	2984
461	2557	2978
462	2562	2972
463	2567	2965
464	2571	2959
465	2577	2953
466	2582	2947
467	2587	2941
468	2593	2936
469	2599	2930
470	2604	2925
471	2610	2919
472	2615	2914
473	2619	2907
474	2625	2901
475	2630	2895
476	2634	2888
477	2640	2883
478	2645	2877
479	2649	2870
480	2655	2865
481	2660	2859
482	2665	2853
483	2670	2847
484	2676	2841
485	2681	2836
486	2686	2829
487	2691	2824
488	2696	2817
489	2701	2811
490	2706	2805
491	2711	2799
492	2716	2793
493	2721	2787
494	2725	2780
495	2730	2774
496	2736	2769
497	2741	2763
498	2745	2756
499	2749	2749
500	2755	2744
501	2760	2738
502	2765	2732
503	2770	2726
504	2775	2720
505	2780	2715
506	2786	2709
507	2791	2703
508	2796	2697
509	2801	2691
510	2807	2686
511	2812	2680
512	2818	2675
513	2823	2669
514	2828	2663
515	2833	2657
516	2838	2651
517	2843	2646
518	2848	2640
519	2853	2633
520	2858	2628
521	2862	2621
522	2868	2616
523	2873	2610
524	2878	2604
525	2883	2598
526	2889	2593
527	2894	2587
528	2900	2582
529	2905	2576
530	2910	2570
531	2915	2565
532	2921	2559
533	2926	2553
534	2931	2547
535	2936	2541
536	2941	2536
537	2947	2531
538	2952	2525
539	2958	2519
540	2963	2514
541	2968	2508
542	2973	2502
543	2979	2497
544	2985	2492
545	2990	2486
546	2996	2481
547	3002	2476
548	3007	2470
549	3013	2465
550	3019	2460
551	3024	2454
552	3030	2449
553	3035	2443
554	3041	2438
555	3046	2432
556	3051	2426
557	3056	2420
558	3061	2415
559	3066	2409
560	3071	2403
561	3076	2397
562	3081	2391
563	3086	2385
564	3091	2380
565	3096	2374
566	3102	2369
567	3107	2363
568	3112	2357
569	3116	2351
570	3122	2345
571	3127	2339
572	3132	2334
573	3137	2328
574	3142	2322
575	3147	2316
576	3152	2310
577	3157	2305
578	3162	2299
579	3167	2293
580	3172	2288
581	3177	2282
582	3183	2276
583	3188	2271
584	3194	2265
585	3199	2260
586	3204	2254
587	3210	2249
588	3215	2243
589	3220	2237
590	3225	2232
591	3231	2226
592	3236	2221
593	3241	2215
594	3246	2209
595	3251	2204
596	3257	2198
597	3262	2192
598	3266	2186
599	3271	2181
600	3276	2175
601	3281	2169
602	3286	2164
603	3291	2158
